7.000000000000000000e+00 4.200000000000000000e+01 4.200000000000000000e+01 4.250235699020108449e+00 3.484355198933657375e+05 1.538271181188642478e+00 4.294022846629180101e+00
7.000000000000000000e+00 4.381818181818182012e+01 4.381818181818182012e+01 4.254332200657120922e+00 3.483445175253786147e+05 1.529348388772829637e+00 4.188176253498263613e+00
7.000000000000000000e+00 4.563636363636363313e+01 4.563636363636363313e+01 4.258297524747036711e+00 3.483506967916095746e+05 1.521398195342885673e+00 4.073027930437878474e+00
7.000000000000000000e+00 4.745454545454545325e+01 4.745454545454545325e+01 4.261894730808871046e+00 3.484725419381101965e+05 1.514144641760634569e+00 3.948209062140517922e+00
7.000000000000000000e+00 4.927272727272727337e+01 4.927272727272727337e+01 4.264819739817421684e+00 3.487210215269001201e+05 1.507832242897997999e+00 3.813247433261039987e+00
7.000000000000000000e+00 5.109090909090909349e+01 5.109090909090909349e+01 4.266690461433182868e+00 3.490735398699856014e+05 1.504487021286317283e+00 3.667778489511033246e+00
7.000000000000000000e+00 5.290909090909090651e+01 5.290909090909090651e+01 4.267173360780974534e+00 3.494775179552946356e+05 1.503212263646014568e+00 3.511709918740731684e+00
7.000000000000000000e+00 5.472727272727272663e+01 5.472727272727272663e+01 4.271259259810775255e+00 3.574487267585254158e+05 1.494816583214578332e+00 3.360387810991793511e+00
7.000000000000000000e+00 5.654545454545454675e+01 5.654545454545454675e+01 4.261606363284245802e+00 3.498277916015696246e+05 1.514748617859588142e+00 3.166492263650982686e+00
7.000000000000000000e+00 5.836363636363635976e+01 5.836363636363635976e+01 4.246583444935891904e+00 3.410348240158818080e+05 1.545333269105338969e+00 2.951737086137647292e+00
7.000000000000000000e+00 6.018181818181817988e+01 6.018181818181817988e+01 4.242851373611705057e+00 3.490119942773876246e+05 1.553376323458068642e+00 2.783267769352513188e+00
7.000000000000000000e+00 6.200000000000000000e+01 6.200000000000000000e+01 4.226397667622921794e+00 3.477966340113650076e+05 1.586814648654937709e+00 2.583021085334617162e+00
