-1.200000000000000000e+01 -1.200000000000000000e+01 1.208043053713258683e-09 1.434551125717279453e-09 1.101080908143562798e-10 2.548215820103227205e-08
-1.126829268292682862e+01 -1.200000000000000000e+01 1.036228497686770377e-09 1.090922013823910442e-09 2.652101591725267171e-11 2.343138927293792585e-08
-1.053658536585365901e+01 -1.200000000000000000e+01 9.947917028164355854e-10 1.008048424112099122e-09 6.409781965102626962e-12 2.290681287378183169e-08
-9.804878048780487632e+00 -1.200000000000000000e+01 9.847622928776030340e-10 9.879896042407342406e-10 1.555234610941847054e-12 2.277259012661504066e-08
-9.073170731707318026e+00 -1.200000000000000000e+01 9.823246911175695850e-10 9.831144007221244211e-10 3.790648814094446096e-13 2.273820619660815358e-08
-8.341463414634146645e+00 -1.200000000000000000e+01 9.817293897682927023e-10 9.819237980239135222e-10 9.288048102626921914e-14 2.272937921842606656e-08
-7.609756097560975263e+00 -1.200000000000000000e+01 9.815831865958599699e-10 9.816313916791295346e-10 2.290026994974937818e-14 2.272710584503777704e-08
-6.878048780487804770e+00 -1.200000000000000000e+01 9.815470392634122436e-10 9.815590970142529004e-10 5.688366909776546017e-15 2.272651776349939230e-08
-6.146341463414634276e+00 -1.200000000000000000e+01 9.815380302202263086e-10 9.815410789278855800e-10 1.425767701926632142e-15 2.272636463184450961e-08
-5.414634146341463783e+00 -1.200000000000000000e+01 9.815357628135974025e-10 9.815365441146290085e-10 3.613529106538117771e-16 2.272632450018426642e-08
-4.682926829268293289e+00 -1.200000000000000000e+01 9.815351851760499452e-10 9.815353888395343007e-10 9.286883019375795169e-17 2.272631391380556199e-08
-3.951219512195121908e+00 -1.200000000000000000e+01 9.815350357352022780e-10 9.815350899578391730e-10 2.429884286798820228e-17 2.272631106692526201e-08
-3.219512195121950526e+00 -1.200000000000000000e+01 9.815349962925599121e-10 9.815350110725544412e-10 6.509416622989824467e-18 2.272631028716740366e-08
-2.487804878048780921e+00 -1.200000000000000000e+01 9.815349856011963145e-10 9.815349896898272460e-10 1.800278458529448614e-18 2.272631006819172484e-08
-1.756097560975609539e+00 -1.200000000000000000e+01 9.815349825956500344e-10 9.815349836787346859e-10 5.203328370512855840e-19 2.272631000453271884e-08
-1.024390243902439934e+00 -1.200000000000000000e+01 9.815349817066695175e-10 9.815349819007736521e-10 1.599636025382658881e-19 2.272630998510474103e-08
-2.926829268292685526e-01 -1.200000000000000000e+01 9.815349814243157581e-10 9.815349813360661333e-10 5.356018998113836500e-20 2.272630997875730112e-08
